Add_SiGu,Add_Dong,Add_Bunji,Add_Ho,Add_Detail,Add_ZipNum,Lati,Longt,Facility,Open_year,F_Speed,SA_Voc,PSTN,Internet,TV,VoIP,BS_YN,Business_Sale
서울특별시 서초구,서초동,1482,5,서초파크자이 30층,6690,37.4986,127.0215,Ntopia,2020,500M,1,X,X,O,O,N,None
서울특별시 서초구,염곡동,141-4,8,염곡파인힐 192동 209호,6766,37.4689,127.0345,FTTH,2018,10G,14,O,X,O,X,N,None
서울특별시 서초구,잠원동,89,8,현대아파트 2층,6510,37.5195,127.0088,Ntopia,2021,100M,15,X,X,O,O,N,None
서울특별시 서초구,방배동,883,5,서초로얄맨션 746동 2609호,6692,37.4809,126.9924,FTTH,2017,500M,13,O,O,X,O,Y,TV
서울특별시 서초구,서초동,1304,7,방배아트자이 144동 107호,6690,37.4936,127.0216,Ntopia,2019,500M,9,O,X,O,X,N,None
서울특별시 서초구,서초동,1406,5,서초힐스 197동 1611호,6690,37.4956,127.0273,FTTH,2023,100M,4,X,O,O,X,N,None
서울특별시 서초구,신원동,328-13-3,7,서초파크자이 833동 2546호,6765,37.465,127.045,FTTH,2022,1G,12,O,O,O,O,Y,None
서울특별시 서초구,잠원동,112,7,현대아파트 332동 995호,6510,37.5139,127.0029,Ntopia,2025,500M,3,X,X,O,X,N,None
서울특별시 서초구,염곡동,193,8,서초파크자이 126동 1925호,6766,37.4625,127.0348,FTTH,2016,100M,12,O,O,O,O,Y,None
서울특별시 서초구,서초동,1438-24,1,서초로얄맨션 449동 2829호,6690,37.4938,127.0217,FTTH,2023,100M,3,O,X,O,X,N,None
서울특별시 서초구,서초동,1373,7,내곡그린 800동 669호,6690,37.495,127.023,Ntopia,2017,100M,9,O,X,O,O,N,None
서울특별시 서초구,서초동,1478,3,염곡파인힐 5층,6690,37.4933,127.0289,FTTH,2024,500M,3,O,O,O,X,N,None
서울특별시 서초구,서초동,1341,6,신원센트럴 317동 1396호,6690,37.4979,127.0271,Ntopia,2017,500M,0,O,O,O,X,N,None
서울특별시 서초구,서초동,1460,3,서초타워 635동 1591호,6690,37.4936,127.0273,Ntopia,2023,500M,12,X,O,O,X,N,None
서울특별시 서초구,양재동,288,4,서초타워 30층,6747,37.474,127.0374,FTTH,2018,500M,1,X,O,X,O,N,TV
서울특별시 서초구,서초동,1329,1,삼성아파트 322동 351호,6690,37.4993,127.0296,FTTH,2018,100M,12,O,O,X,X,Y,TV
서울특별시 서초구,서초동,1430,10,신원로얄 458동 1636호,6690,37.4913,127.0239,FTTH,2025,1G,2,X,X,X,O,N,None
서울특별시 서초구,서초동,1484,10,우면프라임 10층,6690,37.4949,127.0281,Ntopia,2017,500M,13,O,O,O,X,Y,None
서울특별시 서초구,신원동,354,3,서초힐스 231동 824호,6765,37.4696,127.0454,Ntopia,2017,1G,12,O,O,O,O,Y,None
서울특별시 서초구,서초동,1495,1,반포센트럴 214동 473호,6690,37.4991,127.0275,Ntopia,2021,1G,5,O,X,O,O,N,None
서울특별시 서초구,서초동,1391,7,염곡파인힐 8층,6690,37.494,127.0251,FTTH,2017,100M,0,X,O,O,O,N,None
서울특별시 서초구,서초동,1363,6,서초빌딩 450동 669호,6690,37.4939,127.0248,Ntopia,2020,500M,6,O,O,X,O,N,TV
서울특별시 서초구,서초동,1476,9,서초그랑자이 383동 207호,6690,37.4923,127.0256,Ntopia,2022,100M,0,O,O,O,X,N,None
서울특별시 서초구,내곡동,656,6,잠원파크빌 30층,6800,37.4515,127.0469,Ntopia,2021,500M,11,O,X,O,O,N,None
서울특별시 서초구,서초동,1365,7,서초타워 16층,6690,37.4956,127.02,FTTH,2015,100M,5,O,O,O,X,N,None
서울특별시 서초구,서초동,1484,4,우면스카이 13층,6690,37.4996,127.0259,Ntopia,2025,100M,3,O,O,O,O,N,None
서울특별시 서초구,신원동,343-19-3,9,서초로얄맨션 5층,6765,37.461,127.0433,Ntopia,2019,100M,7,O,X,X,O,N,None
서울특별시 서초구,내곡동,700,5,내곡휴먼빌 14층,6800,37.4583,127.0486,FTTH,2025,500M,3,O,O,O,X,N,None
서울특별시 서초구,신원동,331,9,방배아트자이 2층,6765,37.4639,127.0483,Ntopia,2016,1G,0,O,O,O,O,N,None
서울특별시 서초구,서초동,1307-26,4,신원센트럴 27층,6690,37.4997,127.0233,FTTH,2023,1G,5,O,X,X,O,N,None
서울특별시 서초구,서초동,1377,8,서초프라임 285동 314호,6690,37.4944,127.029,Ntopia,2020,1G,7,O,O,X,X,N,TV
서울특별시 서초구,반포동,85,8,서초로얄맨션 259동 657호,6504,37.5009,126.9918,Ntopia,2021,100M,15,X,O,O,O,Y,None
서울특별시 서초구,서초동,1413,3,잠원파크빌 11층,6690,37.4909,127.0216,Ntopia,2024,1G,7,X,X,O,X,N,None
서울특별시 서초구,서초동,1372,1,양재파크뷰 10층,6690,37.4939,127.0227,FTTH,2019,100M,5,O,O,X,O,N,TV
서울특별시 서초구,서초동,1406-7,3,서초로얄맨션 203동 889호,6690,37.4955,127.0214,FTTH,2021,500M,2,O,O,X,X,N,TV
서울특별시 서초구,우면동,780,5,신원센트럴 16층,6762,37.4629,127.0273,Ntopia,2018,1G,9,O,O,O,X,N,None
서울특별시 서초구,서초동,1383,7,롯데캐슬 프레지던트 16층,6690,37.4975,127.0274,FTTH,2017,100M,4,O,O,O,O,N,None
서울특별시 서초구,서초동,1400,3,서초로얄맨션 15층,6690,37.4945,127.0295,Ntopia,2021,100M,4,O,O,X,X,N,TV
서울특별시 서초구,서초동,1429,2,롯데캐슬 프레지던트 866동 1466호,6690,37.4976,127.0231,Ntopia,2025,100M,5,O,X,O,X,N,None
서울특별시 서초구,서초동,1428-8,7,양재파크뷰 8층,6690,37.4942,127.025,Ntopia,2016,500M,14,O,O,O,O,Y,None
서울특별시 서초구,신원동,328,5,내곡그린 424동 906호,6765,37.47,127.0426,Ntopia,2018,500M,2,O,O,O,O,N,None
서울특별시 서초구,서초동,1326,6,현대아파트 497동 1875호,6690,37.4955,127.0221,FTTH,2019,500M,5,O,O,O,O,N,None
서울특별시 서초구,서초동,1310,8,양재파크뷰 8층,6690,37.4902,127.0231,FTTH,2020,500M,6,X,X,O,O,N,None
서울특별시 서초구,서초동,1410-27-4,3,신원로얄 797동 2755호,6690,37.4955,127.0268,FTTH,2023,1G,10,O,O,O,O,N,None
서울특별시 서초구,잠원동,119,3,잠원파크빌 13층,6510,37.5138,127.0014,Ntopia,2019,500M,5,O,O,X,O,N,TV
서울특별시 서초구,반포동,5,4,현대아파트 126동 1812호,6504,37.5013,126.9977,Ntopia,2018,100M,6,O,X,O,O,N,None
서울특별시 서초구,반포동,24,6,양재스퀘어 22층,6504,37.5035,126.9906,FTTH,2019,500M,12,O,O,X,X,Y,TV
서울특별시 서초구,서초동,1456-26,9,양재타워 21층,6690,37.4961,127.0201,FTTH,2015,100M,1,X,X,X,O,N,None
서울특별시 서초구,서초동,1416,10,서초파크자이 29층,6690,37.4931,127.0274,Ntopia,2017,500M,12,X,O,O,O,Y,None
서울특별시 서초구,우면동,798,8,반포힐탑 893동 1968호,6762,37.4669,127.0225,FTTH,2015,100M,10,O,O,O,X,Y,None
서울특별시 서초구,방배동,846,1,서초빌딩 6층,6692,37.4862,126.9941,Ntopia,2020,1G,8,O,O,O,X,N,None
서울특별시 서초구,반포동,47,3,신원로얄 778동 1745호,6504,37.503,126.9992,Ntopia,2020,500M,4,O,O,X,O,N,TV
서울특별시 서초구,염곡동,102-3,2,서초로얄맨션 817동 1966호,6766,37.4638,127.0394,FTTH,2021,1G,14,X,X,O,X,N,None
서울특별시 서초구,서초동,1318,2,래미안 리더스원 21층,6690,37.4969,127.022,FTTH,2020,100M,7,X,O,O,O,N,None
서울특별시 서초구,우면동,763,4,방배그랑시티 630동 1594호,6762,37.4614,127.0231,Ntopia,2016,500M,2,X,O,X,X,N,TV
서울특별시 서초구,서초동,1371,7,반포센트럴 640동 1557호,6690,37.4954,127.0287,FTTH,2022,500M,11,O,O,O,O,Y,None
서울특별시 서초구,서초동,1383,2,염곡힐스테이트 245동 638호,6690,37.4995,127.0254,Ntopia,2016,10G,3,O,X,O,O,N,None
서울특별시 서초구,서초동,1421,9,삼성아파트 22층,6690,37.4904,127.0272,Ntopia,2019,1G,7,O,O,X,O,N,TV
서울특별시 서초구,서초동,1309,8,반포자이 118동 129호,6690,37.4952,127.0221,Ntopia,2023,10G,10,O,O,O,X,N,None
서울특별시 서초구,방배동,878,10,롯데캐슬 프레지던트 17층,6692,37.4843,126.9921,FTTH,2025,1G,12,O,O,O,X,N,None
서울특별시 서초구,신원동,370,4,우면프라임 8층,6765,37.4606,127.0467,Ntopia,2025,1G,8,O,O,O,X,N,None
서울특별시 서초구,방배동,827,4,잠원롯데캐슬 581동 1303호,6692,37.4809,126.9917,FTTH,2015,100M,5,X,O,O,X,N,None
서울특별시 서초구,내곡동,687,7,래미안 리더스원 523동 2409호,6800,37.4592,127.0454,Ntopia,2017,1G,8,O,O,O,X,N,None
서울특별시 서초구,서초동,1385-10-3,3,서초파크자이 23층,6690,37.4933,127.0271,Ntopia,2022,500M,6,O,X,O,O,N,None
서울특별시 서초구,신원동,301-30,4,양재파크뷰 8층,6765,37.4693,127.0403,FTTH,2024,1G,10,O,X,O,O,N,None
서울특별시 서초구,서초동,1347-24,7,방배아트자이 11층,6690,37.4925,127.0275,Ntopia,2024,100M,7,O,O,X,X,N,TV
서울특별시 서초구,서초동,1455,2,신원센트럴 17층,6690,37.4925,127.0292,Ntopia,2018,1G,2,O,X,X,O,N,None
서울특별시 서초구,서초동,1468,6,양재타워 9층,6690,37.4974,127.0237,FTTH,2017,500M,8,X,X,O,O,N,None
서울특별시 서초구,서초동,1421,6,반포힐탑 456동 771호,6690,37.497,127.0283,FTTH,2015,500M,12,O,X,X,X,N,None
서울특별시 서초구,잠원동,119,5,반포자이 26층,6510,37.5136,127.009,FTTH,2016,100M,4,O,O,X,O,N,TV
서울특별시 서초구,잠원동,Mar-55,3,서초타워 524동 1434호,6510,37.5176,127.0017,Ntopia,2017,100M,6,O,X,O,O,N,None
서울특별시 서초구,방배동,965,10,방배그랑시티 901동 2517호,6692,37.4824,126.9928,FTTH,2017,500M,2,O,X,X,O,N,None
서울특별시 서초구,반포동,87-25,3,내곡휴먼빌 797동 611호,6504,37.5026,126.9964,Ntopia,2019,500M,10,O,O,X,O,Y,TV
서울특별시 서초구,서초동,1355,7,방배아트자이 20층,6690,37.4933,127.0239,Ntopia,2019,100M,8,X,O,O,O,N,None
서울특별시 서초구,서초동,1458,5,우면스카이 680동 1067호,6690,37.4936,127.0241,Ntopia,2025,1G,10,O,O,O,O,N,None
서울특별시 서초구,서초동,1488-22,10,내곡휴먼빌 18층,6690,37.4982,127.0224,Ntopia,2016,100M,4,O,X,X,O,N,None
서울특별시 서초구,서초동,1403,8,염곡힐스테이트 22층,6690,37.4953,127.0299,FTTH,2019,10G,4,O,X,O,O,N,None
서울특별시 서초구,서초동,1317,4,반포리체 7층,6690,37.4918,127.0232,Ntopia,2019,1G,10,O,X,X,O,N,None
서울특별시 서초구,서초동,1344-10-5,9,방배아트자이 10층,6690,37.4954,127.0259,Ntopia,2015,1G,11,O,X,O,O,N,None
서울특별시 서초구,서초동,1500-13,10,잠원파크빌 558동 478호,6690,37.4961,127.0293,Ntopia,2016,10G,6,X,O,X,X,N,TV
서울특별시 서초구,잠원동,143,1,양재타워 485동 1360호,6510,37.5159,127.0025,FTTH,2024,500M,6,O,O,O,O,N,None
서울특별시 서초구,서초동,1428,6,래미안 리더스원 11층,6690,37.4932,127.0217,FTTH,2023,10G,3,X,O,O,X,N,None
서울특별시 서초구,방배동,814-13,8,현대아파트 771동 2988호,6692,37.4849,126.9933,Ntopia,2022,100M,2,O,X,O,X,N,None
서울특별시 서초구,서초동,1474,5,잠원롯데캐슬 11층,6690,37.4901,127.0214,Ntopia,2018,100M,2,X,X,X,O,N,None
서울특별시 서초구,신원동,392,4,방배센트럴파크 9층,6765,37.4653,127.0435,Ntopia,2023,1G,0,O,X,O,O,N,None
서울특별시 서초구,양재동,356,3,내곡휴먼빌 386동 772호,6747,37.4775,127.0329,FTTH,2021,500M,14,X,O,O,O,Y,None
서울특별시 서초구,방배동,801,9,서초타워 15층,6692,37.4865,126.9982,Ntopia,2019,1G,2,O,O,X,O,N,TV
서울특별시 서초구,서초동,1341,7,방배아트자이 526동 2894호,6690,37.4973,127.0205,Ntopia,2018,1G,7,O,X,O,O,N,None
서울특별시 서초구,서초동,1352,9,반포센트럴 619동 2524호,6690,37.4946,127.0293,Ntopia,2024,10G,1,X,X,O,O,N,None
서울특별시 서초구,반포동,63,4,서초빌딩 4층,6504,37.5041,126.9996,FTTH,2023,100M,14,O,O,O,O,N,None
서울특별시 서초구,양재동,233,6,삼성아파트 5층,6747,37.4777,127.0331,Ntopia,2015,10G,9,O,X,O,X,N,None
서울특별시 서초구,반포동,53,9,서초빌딩 11층,6504,37.5078,126.9947,Ntopia,2024,1G,12,O,O,O,X,N,None
서울특별시 서초구,서초동,1420-26,7,신원센트럴 267동 1955호,6690,37.4944,127.026,FTTH,2024,1G,10,O,X,O,O,N,None
서울특별시 서초구,신원동,398,4,양재파크뷰 125동 2225호,6765,37.4646,127.0478,FTTH,2021,1G,2,O,X,X,O,N,None
서울특별시 서초구,서초동,1331-19-5,7,내곡그린 15층,6690,37.4912,127.0234,Ntopia,2016,500M,5,O,O,O,O,N,None
서울특별시 서초구,우면동,733,5,우면스카이 605동 2443호,6762,37.4612,127.0242,Ntopia,2023,1G,1,O,X,X,O,N,None
서울특별시 서초구,서초동,1351,3,강남오피스텔 15층,6690,37.4965,127.028,FTTH,2020,100M,15,O,X,O,X,N,None
서울특별시 서초구,서초동,1403,10,양재타워 203동 1284호,6690,37.4979,127.0283,Ntopia,2019,100M,7,O,O,O,X,N,None
서울특별시 서초구,반포동,96,7,방배아트자이 848동 857호,6504,37.5021,126.9917,Ntopia,2025,1G,10,O,X,O,O,N,None
서울특별시 서초구,잠원동,116-30-1,3,잠원롯데캐슬 22층,6510,37.5161,127.0011,Ntopia,2020,500M,1,O,X,X,O,N,None
서울특별시 서초구,내곡동,600,9,신원센트럴 396동 1003호,6800,37.4536,127.0471,FTTH,2021,500M,4,O,X,X,X,N,None
서울특별시 서초구,서초동,1421,3,반포리체 408동 1461호,6690,37.4935,127.0265,Ntopia,2019,1G,11,X,O,O,O,Y,None
서울특별시 서초구,방배동,804-14,9,내곡휴먼빌 271동 1494호,6692,37.4806,126.9944,Ntopia,2022,100M,8,O,X,O,O,N,None
서울특별시 서초구,양재동,296-2-3,8,반포리체 6층,6747,37.4726,127.0313,Ntopia,2025,100M,11,X,O,X,O,N,TV
서울특별시 서초구,서초동,1447,3,서초그랑자이 18층,6690,37.4988,127.0217,FTTH,2016,1G,7,O,O,O,O,N,None
서울특별시 서초구,내곡동,673-28-1,10,양재스퀘어 26층,6800,37.4534,127.0467,Ntopia,2020,1G,14,O,X,O,O,N,None
서울특별시 서초구,서초동,1358,3,우면스카이 442동 2629호,6690,37.4904,127.0233,Ntopia,2025,500M,11,X,O,X,O,N,TV
서울특별시 서초구,서초동,1413,1,방배아트자이 155동 1444호,6690,37.4947,127.0262,Ntopia,2020,100M,12,O,O,O,O,Y,None
서울특별시 서초구,서초동,1376,7,염곡파인힐 22층,6690,37.4971,127.02,FTTH,2015,100M,15,X,O,O,O,Y,None
서울특별시 서초구,서초동,1333,6,서초타워 251동 2696호,6690,37.4969,127.0299,Ntopia,2018,500M,6,X,X,O,X,N,None
서울특별시 서초구,서초동,1446-16-3,9,방배센트럴파크 183동 578호,6690,37.492,127.0262,Ntopia,2020,10G,5,X,X,O,O,N,None
서울특별시 서초구,서초동,1391,6,서초그랑자이 529동 508호,6690,37.4937,127.0293,Ntopia,2018,1G,11,X,X,X,O,N,None
서울특별시 서초구,서초동,1414,3,방배센트럴파크 894동 995호,6690,37.4953,127.0243,Ntopia,2025,500M,7,X,X,O,O,N,None
서울특별시 서초구,방배동,875,7,우면프라임 622동 961호,6692,37.4808,126.9964,FTTH,2016,1G,6,O,X,X,X,N,None
서울특별시 서초구,잠원동,65,5,서초프라임 18층,6510,37.5134,127.0077,FTTH,2023,1G,2,X,O,X,O,N,TV
서울특별시 서초구,서초동,1468,3,반포리체 633동 702호,6690,37.4939,127.0277,FTTH,2022,100M,12,O,X,X,X,N,None
서울특별시 서초구,서초동,1337,9,양재파크뷰 19층,6690,37.4989,127.0288,FTTH,2017,100M,0,O,O,X,O,N,TV
서울특별시 서초구,내곡동,686-15-2,3,염곡파인힐 13층,6800,37.4501,127.0416,Ntopia,2017,10G,11,X,X,X,O,N,None
서울특별시 서초구,서초동,1395,2,반포센트럴 325동 994호,6690,37.4998,127.028,FTTH,2017,500M,14,O,X,O,O,N,None
서울특별시 서초구,서초동,1305,7,양재타워 17층,6690,37.4976,127.0201,Ntopia,2022,100M,14,X,X,O,X,N,None
서울특별시 서초구,서초동,1321,1,방배아트자이 11층,6690,37.4984,127.0281,FTTH,2024,1G,11,X,O,X,X,N,TV
서울특별시 서초구,서초동,1382,8,서초타워 211동 2650호,6690,37.4989,127.0269,FTTH,2022,1G,5,O,X,X,O,N,None
서울특별시 서초구,방배동,803,1,신원센트럴 627동 2575호,6692,37.4858,126.9912,FTTH,2018,1G,9,O,O,O,O,N,None
서울특별시 서초구,양재동,291,7,서초그랑자이 24층,6747,37.4738,127.0323,Ntopia,2017,500M,14,O,O,O,O,Y,None
서울특별시 서초구,서초동,1500-10,9,양재스퀘어 2층,6690,37.4929,127.0298,FTTH,2024,500M,9,X,X,X,X,N,None
서울특별시 서초구,서초동,1319-16-3,10,잠원파크빌 806동 2590호,6690,37.4913,127.0263,FTTH,2015,100M,11,O,X,O,X,N,None
서울특별시 서초구,양재동,308-30-2,3,방배아트자이 852동 268호,6747,37.4768,127.0374,FTTH,2020,1G,10,X,O,O,O,Y,None
서울특별시 서초구,염곡동,182-21,4,래미안 리더스원 13층,6766,37.4685,127.0374,Ntopia,2021,500M,5,O,O,X,X,N,TV
서울특별시 서초구,서초동,1321,2,내곡그린 12층,6690,37.4922,127.0271,Ntopia,2015,1G,12,O,X,O,O,N,None
서울특별시 서초구,양재동,211,2,우면프라임 123동 1319호,6747,37.4727,127.0301,Ntopia,2017,500M,15,O,O,O,O,Y,None
서울특별시 서초구,서초동,1348-2,8,내곡휴먼빌 469동 579호,6690,37.5,127.0239,FTTH,2021,500M,1,O,O,O,O,N,None
서울특별시 서초구,서초동,1322,9,잠원파크빌 120동 1672호,6690,37.495,127.0263,Ntopia,2020,500M,12,O,O,O,X,Y,None
서울특별시 서초구,방배동,845-23,6,현대아파트 30층,6692,37.4804,126.9941,Ntopia,2018,100M,14,X,O,X,X,Y,TV
서울특별시 서초구,서초동,1486,8,내곡그린 29층,6690,37.4987,127.0292,FTTH,2017,1G,6,O,X,X,O,N,None
서울특별시 서초구,방배동,805-25,7,서초타워 107동 2009호,6692,37.4863,126.9943,Ntopia,2024,100M,10,O,X,X,X,N,None
서울특별시 서초구,내곡동,636-20,3,반포리체 27층,6800,37.4529,127.0446,Ntopia,2017,500M,12,X,X,O,X,N,None
서울특별시 서초구,서초동,1314,1,양재스퀘어 3층,6690,37.4958,127.022,FTTH,2025,1G,13,O,X,O,O,N,None
서울특별시 서초구,서초동,1478,6,양재파크뷰 14층,6690,37.4945,127.0242,FTTH,2016,500M,1,O,O,X,X,N,TV
서울특별시 서초구,내곡동,622,6,현대아파트 11층,6800,37.4566,127.0412,Ntopia,2018,1G,5,O,O,X,O,N,TV
서울특별시 서초구,서초동,1421-4-3,1,서초힐스 347동 1971호,6690,37.4926,127.0263,Ntopia,2024,500M,0,O,O,O,O,N,None
서울특별시 서초구,방배동,943,1,반포힐탑 524동 1960호,6692,37.4896,126.9986,FTTH,2015,100M,0,O,X,O,X,N,None
서울특별시 서초구,서초동,1360,3,우면프라임 667동 2068호,6690,37.4977,127.0283,Ntopia,2021,1G,15,O,O,O,X,Y,None
서울특별시 서초구,서초동,1383-7,8,반포자이 448동 2410호,6690,37.4978,127.0257,Ntopia,2024,10G,5,X,X,X,X,N,None
서울특별시 서초구,우면동,722-27-4,4,신원센트럴 469동 2614호,6762,37.4658,127.0279,FTTH,2019,500M,11,X,O,X,O,Y,TV
서울특별시 서초구,신원동,353,5,잠원롯데캐슬 21층,6765,37.4638,127.0498,Ntopia,2021,1G,12,O,O,O,O,Y,None
서울특별시 서초구,서초동,1378,4,신원센트럴 311동 658호,6690,37.4907,127.0281,FTTH,2024,1G,10,X,O,X,O,N,TV
서울특별시 서초구,서초동,1363,6,롯데캐슬 프레지던트 28층,6690,37.4916,127.0203,Ntopia,2019,1G,13,X,X,O,O,N,None
서울특별시 서초구,염곡동,165-14,7,서초파크자이 3층,6766,37.465,127.036,Ntopia,2016,500M,12,O,X,X,X,N,None
서울특별시 서초구,서초동,1392-3,7,신원로얄 11층,6690,37.4917,127.0299,FTTH,2023,1G,1,O,O,X,X,N,TV
서울특별시 서초구,서초동,1494,8,신원로얄 530동 179호,6690,37.4991,127.0257,FTTH,2017,500M,8,O,O,O,O,N,None
서울특별시 서초구,반포동,1960-08-03,9,반포힐탑 1층,6504,37.5064,126.9983,FTTH,2018,1G,12,X,O,X,X,Y,TV
서울특별시 서초구,서초동,1383,9,롯데캐슬 프레지던트 4층,6690,37.4973,127.0209,Ntopia,2020,10G,10,X,X,O,X,N,None
서울특별시 서초구,내곡동,673,1,서초프라임 234동 1152호,6800,37.4528,127.0428,FTTH,2024,100M,5,O,X,O,O,N,None
서울특별시 서초구,서초동,1347-1,3,방배그랑시티 429동 273호,6690,37.4903,127.026,FTTH,2019,500M,12,O,O,O,O,Y,None
서울특별시 서초구,서초동,1375-16,4,염곡파인힐 544동 582호,6690,37.4923,127.022,FTTH,2025,1G,5,O,O,O,O,N,None
서울특별시 서초구,서초동,1478,3,방배로얄 819동 662호,6690,37.4944,127.023,Ntopia,2015,500M,5,O,O,O,O,N,None
서울특별시 서초구,서초동,1482-8,5,반포자이 875동 1723호,6690,37.4937,127.0209,Ntopia,2019,1G,13,X,O,O,X,Y,None
서울특별시 서초구,내곡동,677,10,반포자이 795동 230호,6800,37.4586,127.0409,FTTH,2024,500M,15,O,X,O,O,N,None
서울특별시 서초구,서초동,1349,9,우면스카이 285동 2747호,6690,37.4955,127.0267,FTTH,2024,100M,6,O,X,O,X,N,None
서울특별시 서초구,양재동,329,4,신원센트럴 464동 476호,6747,37.4752,127.0386,FTTH,2022,500M,4,O,X,O,X,N,None
서울특별시 서초구,신원동,353,9,서초파크자이 20층,6765,37.4693,127.0499,FTTH,2023,1G,12,X,O,O,O,N,None
서울특별시 서초구,방배동,846,9,방배아트자이 13층,6692,37.482,126.9935,Ntopia,2015,500M,12,O,X,O,X,N,None
서울특별시 서초구,반포동,12,9,반포리체 2층,6504,37.5068,126.9914,FTTH,2023,1G,14,O,X,O,X,N,None
